Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-02-06 00:00:00-05:00,0.09872592240571976,0.0991551417254879,0.09872592240571976,0.09872592240571976,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09443373140203866,0.09443373140203866,0.09357529878616333,0.09357529878616333,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09357529878616333,0.09400451795961208,0.09357529878616333,0.09357529878616333,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.0910000434516573,0.0910000434516573,0.090570829808712,0.090570829808712,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09014161621313643,0.09014161621313643,0.08971162885427475,0.08971162885427475,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08842398178676342,0.08842398178676342,0.08756554871797562,0.08756554871797562,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.08971162885427475,0.09014161621313643,0.08971162885427475,0.08971162885427475,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09357529878616333,0.09443373140203866,0.09357529878616333,0.09357529878616333,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.08842398116187643,0.08842398116187643,0.0879947617650032,0.0879947617650032,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.0837025928934564,0.0837025928934564,0.08327337354421616,0.08327337354421616,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.08456103503704071,0.08499025446194748,0.08456103503704071,0.08456103503704071,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.08241494693925284,0.08241494693925284,0.08155651390552521,0.08155651390552521,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.08670710772275925,0.08713632135240351,0.08670710772275925,0.08670710772275925,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.0879947617650032,0.08842398116187643,0.0879947617650032,0.0879947617650032,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.091000035405159,0.09185846834616918,0.091000035405159,0.091000035405159,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09142924845218658,0.09185846202765592,0.09142924845218658,0.09142924845218658,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09057082867972362,0.09057082867972362,0.09014160931110382,0.09014160931110382,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.08971160702150872,0.08971160702150872,0.08928239345550537,0.08928239345550537,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.08928239973569656,0.08928239973569656,0.08885318040847778,0.08885318040847778,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.08885319482772451,0.08885319482772451,0.0879947617650032,0.0879947617650032,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.08155652200304499,0.08155652200304499,0.08112730830907822,0.08112730830907822,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.07769277742880702,0.07769277742880702,0.07726356387138367,0.07726356387138367,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.07511748308423667,0.07511748308423667,0.07425905019044876,0.07425905019044876,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07726356387138367,0.07769277742880702,0.07726356387138367,0.07726356387138367,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.07683435137268085,0.07683435137268085,0.07640513777732849,0.07640513777732849,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.07941042631864548,0.08026885926731862,0.07941042631864548,0.07941042631864548,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.08327337354421616,0.08413180651167214,0.08327337354421616,0.08327337354421616,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.08842392265796661,0.08928235515272333,0.08842392265796661,0.08842392265796661,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08799476238685693,0.08799476238685693,0.08756554871797562,0.08756554871797562,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.08842392265796661,0.08928235515272333,0.08842392265796661,0.08842392265796661,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09185850620269775,0.09271693949748361,0.09185850620269775,0.09185850620269775,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09185846202765592,0.09185846202765592,0.09142924845218658,0.09142924845218658,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09057083561462104,0.09057083561462104,0.08971162885427475,0.08971162885427475,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.08842398116187643,0.08842398116187643,0.0879947617650032,0.0879947617650032,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08541942430470449,0.08541942430470449,0.08499021083116531,0.08499021083116531,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.08499021083116531,0.08584864350926624,0.08499021083116531,0.08499021083116531,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.08499025511540127,0.08499025511540127,0.08413182199001312,0.08413182199001312,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.0837025928934564,0.0837025928934564,0.08327337354421616,0.08327337354421616,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.090570829808712,0.0910000434516573,0.090570829808712,0.090570829808712,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.091000035405159,0.09142925474117625,0.091000035405159,0.091000035405159,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.08971160702150872,0.08971160702150872,0.08928239345550537,0.08928239345550537,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.0888531360398343,0.0888531360398343,0.08842392265796661,0.08842392265796661,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09271690994501114,0.09357534296618113,0.09271690994501114,0.09271690994501114,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.0944337546825409,0.09486297396180393,0.0944337546825409,0.0944337546825409,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09572143107652664,0.09615064473366969,0.09572143107652664,0.09572143107652664,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09572143107652664,0.09615064473366969,0.09572143107652664,0.09572143107652664,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09572143107652664,0.09615064473366969,0.09572143107652664,0.09572143107652664,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09142925474117625,0.09142925474117625,0.091000035405159,0.091000035405159,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08627786534150356,0.08627786534150356,0.08584865182638168,0.08584865182638168,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08842392265796661,0.0888531360398343,0.08842392265796661,0.08842392265796661,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.0944337546825409,0.09486297396180393,0.0944337546825409,0.0944337546825409,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09786751121282578,0.09829673060269783,0.09786751121282578,0.09786751121282578,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.1004427894949913,0.10087200882019609,0.1004427894949913,0.1004427894949913,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10044279811353572,0.10044279811353572,0.09958437085151672,0.09958437085151672,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.0991551417254879,0.0991551417254879,0.09872592240571976,0.09872592240571976,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09743828211413315,0.09743828211413315,0.09700906276702881,0.09700906276702881,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09615064473366969,0.09615064473366969,0.09572143107652664,0.09572143107652664,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.097438283264637,0.09829672196898169,0.097438283264637,0.097438283264637,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.097438283264637,0.09829672196898169,0.097438283264637,0.097438283264637,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09743828211413315,0.09743828211413315,0.09700906276702881,0.09700906276702881,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09700903513104187,0.09700903513104187,0.09657982736825943,0.09657982736825943,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.0944337626706403,0.0944337626706403,0.0940045490860939,0.0940045490860939,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09529220312833786,0.0957214224779495,0.09529220312833786,0.09529220312833786,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09615062177181244,0.09657984105747808,0.09615062177181244,0.09615062177181244,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.0944337626706403,0.0944337626706403,0.0940045490860939,0.0940045490860939,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.0940045490860939,0.09529219557075715,0.0940045490860939,0.0940045490860939,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09400451795961208,0.09486295057548741,0.09357529878616333,0.09357529878616333,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09314612240483267,0.09314612240483267,0.09228768944740295,0.09228768944740295,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.0944337546825409,0.0957214067893064,0.0944337546825409,0.0944337546825409,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09615062177181244,0.0970090488810964,0.09615062177181244,0.09615062177181244,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09486297396180393,0.09486297396180393,0.0944337546825409,0.0944337546825409,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.097438283264637,0.09829672196898169,0.097438283264637,0.097438283264637,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.1030188798904419,0.10344809929042978,0.1030188798904419,0.1030188798904419,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10774022340774536,0.10859866192489745,0.10774022340774536,0.10774022340774536,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10774021813624701,0.10774021813624701,0.10731101036071777,0.10731101036071777,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11332008242607117,0.11374930184767994,0.11332008242607117,0.11332008242607117,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11332008242607117,0.11374930184767994,0.11332008242607117,0.11332008242607117,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11374926567077637,0.11417925291304475,0.11374926567077637,0.11374926567077637,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11374926567077637,0.11417925291304475,0.11374926567077637,0.11374926567077637,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10859868560928021,0.10859868560928021,0.10816946625709534,0.10816946625709534,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10816946625709534,0.109027893499416,0.10816946625709534,0.10816946625709534,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11031552404165268,0.11074473182473772,0.11031552404165268,0.11031552404165268,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10902784228917682,0.10902784228917682,0.10859863460063934,0.10859863460063934,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.1051649439402583,0.1051649439402583,0.10473572462797165,0.10473572462797165,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10688180476427078,0.10731102405662651,0.10688180476427078,0.10688180476427078,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10816946625709534,0.10945711285160087,0.10816946625709534,0.10816946625709534,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11289086937904358,0.11332008882488898,0.11289086937904358,0.11289086937904358,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11203243475508208,0.11203243475508208,0.11160321533679961,0.11160321533679962,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11160318433592398,0.11160318433592398,0.11117396503686905,0.11117396503686905,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.10945708177916719,0.10945708177916719,0.10902786254882812,0.10902786254882812,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10774021813624701,0.10774021813624701,0.10731101036071777,0.10731101036071777,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10731102405662651,0.10774023188693477,0.10688180476427078,0.10688180476427078,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10430651386993535,0.10430651386993535,0.10387730598449707,0.10387730598449707,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10044280673653777,0.10044280673653777,0.1000135987997055,0.1000135987997055,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10173043608665466,0.10258963113610987,0.10173043608665466,0.10173043608665466,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10001355900780871,0.10001355900780871,0.09915512055158615,0.09915512055158615,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10130120813846588,0.10173042737890009,0.10130120813846588,0.10130120813846588,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10087202613542037,0.10087202613542037,0.1000135987997055,0.1000135987997055,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09743825435587,0.09743825435587,0.09657982736825943,0.09657982736825943,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.08971160702150872,0.08971160702150872,0.08928239345550537,0.08928239345550537,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.0888531360398343,0.0888531360398343,0.08842392265796661,0.08842392265796661,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08842392265796661,0.0888531360398343,0.08842392265796661,0.08842392265796661,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08627787160291973,0.08627787160291973,0.0854194387793541,0.0854194387793541,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.08627788722515106,0.08713632020415212,0.08627788722515106,0.08627788722515106,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.08971162885427475,0.09014161621313643,0.08971162885427475,0.08971162885427475,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.0832733816075455,0.0832733816075455,0.08284416794776917,0.08284416794776917,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07683435137268085,0.07683435137268085,0.07640513777732849,0.07640513777732849,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07812275737524033,0.07855197662358443,0.07812275737524033,0.07812275737524033,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.08155651390552521,0.08241494693925284,0.08155651390552521,0.08155651390552521,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08370257914066315,0.08413179268835674,0.08370257914066315,0.08370257914066315,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08584865182638168,0.08670708458764856,0.08584865182638168,0.08584865182638168,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08885318040847778,0.08928239973569656,0.08885318040847778,0.08885318040847778,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.0832733816075455,0.0832733816075455,0.08284416794776917,0.08284416794776917,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08284413687766437,0.08284413687766437,0.08241491764783859,0.08241491764783859,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07855198344683569,0.07855198344683569,0.07769277691841125,0.07769277691841125,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.07983963191509247,0.08026885121186654,0.07983963191509247,0.07983963191509247,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08241491764783859,0.08284413687766437,0.08241491764783859,0.08241491764783859,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08584865182638168,0.08627786534150356,0.08584865182638168,0.08584865182638168,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.0832733816075455,0.0832733816075455,0.08284416794776917,0.08284416794776917,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.0819857332879015,0.0819857332879015,0.08155651390552521,0.08155651390552521,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08456103503704071,0.08541946815582874,0.08456103503704071,0.08456103503704071,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08584865182638168,0.08627786534150356,0.08584865182638168,0.08584865182638168,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08584864350926624,0.08584864350926624,0.08499021083116531,0.08499021083116531,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.08627788722515106,0.08670710658016387,0.08627788722515106,0.08627788722515106,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08885318040847778,0.08928239973569656,0.08885318040847778,0.08885318040847778,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.08713632135240351,0.08713632135240351,0.08670710772275925,0.08670710772275925,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08670710772275925,0.08713632135240351,0.08670710772275925,0.08670710772275925,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08670710772275925,0.08670710772275925,0.08670710772275925,0.08670710772275925,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08499025511540127,0.08499025511540127,0.08413182199001312,0.08413182199001312,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08284413687766437,0.08284413687766437,0.08241491764783859,0.08241491764783859,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08026885121186654,0.08026885121186654,0.07983963191509247,0.07983963191509247,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.07941041818416791,0.07941041818416791,0.07855198532342911,0.07855198532342911,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07683438786202998,0.07683438786202998,0.07597595453262329,0.07597595453262329,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07511748308423667,0.07511748308423667,0.07425905019044876,0.07425905019044876,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07425903445655628,0.07425903445655628,0.0734006017446518,0.0734006017446518,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07425905019044876,0.07468826950285472,0.07425905019044876,0.07425905019044876,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.06996688169672678,0.06996688169672678,0.06910844892263412,0.06910844892263412,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06524472555835495,0.06524472555835495,0.06481550633907318,0.06481550633907318,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.06653314083814621,0.06696235429670372,0.06653314083814621,0.06653314083814621,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06567394033334986,0.06567394033334986,0.06524472683668137,0.06524472683668137,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06567395478487015,0.06610394206424614,0.06567395478487015,0.06567395478487015,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06910844892263412,0.06953766244416884,0.06910844892263412,0.06910844892263412,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06910844892263412,0.06953766244416884,0.06910844892263412,0.06910844892263412,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.0734006017446518,0.07382982096611544,0.0734006017446518,0.0734006017446518,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07468830049037933,0.07511751424983833,0.07468830049037933,0.07468830049037933,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07168374880467694,0.07168374880467694,0.07082531601190567,0.07082531601190567,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07039611098610425,0.07039611098610425,0.06996689736843109,0.06996689736843109,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06825005910659165,0.06825005910659165,0.06782083958387375,0.06782083958387375,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06782083958387375,0.06825005910659165,0.06782083958387375,0.06782083958387375,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06825002282857895,0.06867923639212337,0.06825002282857895,0.06825002282857895,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.0678207953450822,0.0678207953450822,0.06739158183336258,0.06739158183336258,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06567394033334986,0.06567394033334986,0.06524472683668137,0.06524472683668137,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06395706573207527,0.06395706573207527,0.06352785229682922,0.06352785229682922,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06266942490712939,0.06266942490712939,0.06224020570516586,0.06224020570516586,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.060952572812330755,0.060952572812330755,0.06052335351705551,0.06052335351705551,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.06095258146524429,0.061381795090427516,0.06095258146524429,0.06095258146524429,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.06138179451227188,0.06181101386443688,0.06138179451227188,0.06138179451227188,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.058377285154142325,0.058377285154142325,0.057948071509599686,0.057948071509599686,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.05751882399040771,0.05751882399040771,0.05666039139032364,0.05666039139032364,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.05666042181058885,0.05666042181058885,0.05623120814561844,0.05623120814561844,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.04979218865513197,0.04979218865513197,0.04893375560641289,0.04893375560641289,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.04936296120285988,0.04979218052262801,0.04936296120285988,0.04936296120285988,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.051938243210315704,0.05236746239192512,0.051938243210315704,0.051938243210315704,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.05236748233437538,0.05279669594841456,0.05236748233437538,0.05236748233437538,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.05236748233437538,0.05279669594841456,0.05236748233437538,0.05236748233437538,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05666039139032364,0.0570896105558767,0.05666039139032364,0.05666039139032364,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.05837726965546608,0.05923570244766949,0.05837726965546608,0.05837726965546608,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.058377285154142325,0.058377285154142325,0.057948071509599686,0.057948071509599686,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.06138179451227188,0.06224022748557734,0.06138179451227188,0.06138179451227188,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06352785229682922,0.06395706573207527,0.06352785229682922,0.06352785229682922,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.063957080245018,0.06481551304132509,0.063957080245018,0.063957080245018,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06610393524169922,0.06653315451954063,0.06610393524169922,0.06610393524169922,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06610393524169922,0.0669623680663585,0.06610393524169922,0.06610393524169922,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06266942490712939,0.06266942490712939,0.06224020570516586,0.06224020570516586,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06352785229682922,0.06395706573207527,0.06352785229682922,0.06352785229682922,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06309866218741422,0.06309866218741422,0.06266944855451584,0.06266944855451584,36467200,0.0,0.0
